4
0 1 0.006390669121195652
0 2 0.021347669901086958
0 3 0.019145299974583332
1 0 0.006629389793115942
1 2 0.020567024332892245
1 3 0.022343055805
2 0 0.023843821925724634
2 1 0.01992927438241966
2 3 0.015708896754347827
3 0 0.019260291373333335
3 1 0.021285762674347827
3 2 0.02209842467217391
